"entity_cd","entity_name","year","subject","subgroup_name","tested","per_prof"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Female",60,"58"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Black or African American",8,"38"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",68,"66"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Not Migrant",124,"59"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Parent Not in Armed Forces",124,"59"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","White",92,"60"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Small Group Total",10,"90"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","General Education Students",101,"68"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Students with Disabilities",23,"17"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","All Students",124,"59"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","General Education",101,"68"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Male",64,"59"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Not Homeless",124,"59"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Hispanic or Latino",14,"43"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Female",60,"58"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Black or African American",8,"38"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",68,"66"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Not Migrant",124,"59"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Parent Not in Armed Forces",124,"59"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","White",92,"60"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Small Group Total",10,"90"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Students with Disabilities",23,"17"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","All Students",124,"59"
"000059000000","SULLIVAN County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",56,"50"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","General Education",394,"76"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Hispanic or Latino",84,"71"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Male",214,"76"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Migrant",17,"59"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Multiracial",20,"75"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Non-English Language Learners",798,"76"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Not Economically Disadvantaged",366,"80"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Not Homeless",841,"73"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Multiracial",10,"80"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Non-English Language Learners",285,"86"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Not Economically Disadvantaged",187,"85"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Multiracial",9,"89"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Not Economically Disadvantaged",224,"79"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Not in Foster Care",859,"73"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Not Migrant",847,"73"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Students with Disabilities",157,"34"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Parent Not in Armed Forces",291,"85"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Students with Disabilities",8,"88"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Parent Not in Armed Forces",401,"76"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Small Group Total",8,"75"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Students with Disabilities",7,"43"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","White",483,"79"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","White",193,"90"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","White",268,"79"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","General Education",417,"72"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Female",234,"78"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","English Language Learners",10,"40"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","All Students",430,"73"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Hispanic or Latino",237,"67"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Homeless",29,"59"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Male",451,"72"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Migrant",19,"58"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","Hispanic or Latino",51,"82"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","Male",126,"82"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Hispanic or Latino",77,"53"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Male",196,"66"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Multiracial",24,"75"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Non-English Language Learners",786,"76"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Not Economically Disadvantaged",365,"81"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","All Students",847,"74"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","All Students",300,"85"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Not Homeless",818,"74"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","Not Economically Disadvantaged",178,"88"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","General Education",699,"82"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Economically Disadvantaged",187,"65"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Black or African American",41,"63"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Asian or Native Hawaiian/Other Pacific Islander",19,"74"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","Female",174,"87"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","Economically Disadvantaged",122,"81"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","Black or African American",22,"68"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Female",396,"76"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","English Language Learners",61,"39"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Economically Disadvantaged",482,"69"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Black or African American",95,"57"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","Asian or Native Hawaiian/Other Pacific Islander",14,"93"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Non-English Language Learners",420,"73"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Not Economically Disadvantaged",243,"79"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Not Migrant",828,"74"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Parent Not in Armed Forces",847,"74"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Small Group Total",12,"67"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","Students with Disabilities",148,"35"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra I","White",479,"81"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","Parent Not in Armed Forces",300,"85"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","Small Group Total",9,"89"
"000059000000","SULLIVAN County",2018,"Regents Common Core Algebra II","White",204,"87"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Parent Not in Armed Forces",430,"73"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Small Group Total",13,"62"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","Students with Disabilities",13,"77"
"000059000000","SULLIVAN County",2018,"Regents Common Core Geometry","White",280,"80"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","All Students",864,"73"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","All Students",291,"85"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","All Students",401,"76"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","American Indian or Alaska Native",5,"60"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",9,"89"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Black or African American",96,"55"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Economically Disadvantaged",498,"68"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","English Language Learners",66,"39"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Asian or Native Hawaiian/Other Pacific Islander",11,"100"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Black or African American",25,"80"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Economically Disadvantaged",104,"85"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","English Language Learners",6,"50"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Black or African American",32,"53"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Economically Disadvantaged",177,"72"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Female",401,"78"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","General Education",707,"81"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Hispanic or Latino",251,"67"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Homeless",23,"48"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","In Foster Care",5,"20"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra I","Male",463,"68"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Female",173,"84"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","General Education",283,"85"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Hispanic or Latino",52,"65"
"000059000000","SULLIVAN County",2019,"Regents Common Core Algebra II","Male",118,"86"
"000059000000","SULLIVAN County",2019,"Regents Common Core Geometry","Female",187,"75"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Not Economically Disadvantaged",239,"87"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Non-English Language Learners",292,"89"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Not Migrant",461,"72"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Small Group Total",9,"67"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Students with Disabilities",26,"31"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","White",446,"72"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Not in Foster Care",310,"86"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Not Economically Disadvantaged",220,"87"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Non-English Language Learners",310,"86"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Not Homeless",688,"84"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Not Economically Disadvantaged",359,"89"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Non-English Language Learners",693,"83"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Multiracial",8,"75"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Male",199,"73"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","General Education",435,"74"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Male",137,"87"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Hispanic or Latino",7,"100"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","All Students",683,"82"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Black or African American",7,"43"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Economically Disadvantaged",315,"76"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","General Education",305,"86"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","All Students",292,"89"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Economically Disadvantaged",97,"82"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Male",358,"82"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","All Students",384,"81"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Asian or Native Hawaiian/Other Pacific Islander",8,"88"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Black or African American",5,"40"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Economically Disadvantaged",145,"71"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Female",328,"86"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","General Education",561,"89"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Hispanic or Latino",13,"77"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Male",355,"78"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Female",173,"87"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Male",119,"92"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Female",205,"81"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","General Education",374,"82"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Hispanic or Latino",6,"100"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Homeless",5,"60"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Hispanic or Latino",14,"86"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","General Education",597,"89"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Female",262,"71"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Economically Disadvantaged",196,"63"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Multiracial",5,"80"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Not in Foster Care",292,"89"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Students with Disabilities",122,"47"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","White",653,"84"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Students with Disabilities",96,"46"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Not Homeless",292,"89"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Multiracial",7,"57"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","White",360,"81"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Not Economically Disadvantaged",195,"92"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Male",179,"80"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Not Economically Disadvantaged",368,"87"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Non-English Language Learners",683,"82"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","All Students",693,"83"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",9,"89"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Black or African American",9,"67"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Economically Disadvantaged",334,"78"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Female",335,"84"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","All Students",310,"86"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Economically Disadvantaged",90,"82"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Not Migrant",310,"86"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Female",173,"85"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Not Economically Disadvantaged",265,"78"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Non-English Language Learners",461,"72"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","White",298,"85"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","All Students",461,"72"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Asian or Native Hawaiian/Other Pacific Islander",6,"67"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Not Homeless",384,"81"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Non-English Language Learners",384,"81"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Parent Not in Armed Forces",693,"83"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra I","Not Migrant",693,"83"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Parent Not in Armed Forces",310,"86"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Small Group Total",5,"100"
"000060000000","TIOGA County",2018,"Regents Common Core Algebra II","Students with Disabilities",5,"60"
"000060000000","TIOGA County",2018,"Regents Common Core Geometry","Parent Not in Armed Forces",461,"72"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Small Group Total",9,"56"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",131,"72"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Non-English Language Learner",288,"78"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","All Students",288,"78"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Students with Disabilities",25,"40"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","General Education Students",263,"81"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Small Group Total",5,"80"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","White",275,"79"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Parent Not in Armed Forces",288,"78"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Not Migrant",288,"78"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",157,"83"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Female",138,"83"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Hispanic or Latino",8,"50"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Male",150,"73"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","White",287,"56"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","White",212,"73"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","White",435,"78"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Students with Disabilities",18,"33"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Students with Disabilities",68,"53"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Small Group Total",8,"88"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","Small Group Total",13,"85"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Parent Not in Armed Forces",301,"56"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Parent Not in Armed Forces",449,"78"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","Parent Not in Armed Forces",225,"74"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","Not Migrant",225,"74"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Not Migrant",301,"56"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Not Migrant",449,"78"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","Not in Foster Care",225,"74"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Not Homeless",301,"56"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Not Homeless",444,"78"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Not Economically Disadvantaged",236,"84"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","Not Economically Disadvantaged",164,"76"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Not Economically Disadvantaged",181,"60"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","Non-English Language Learner",225,"74"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Multiracial",6,"67"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Male",232,"78"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","Male",98,"73"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Male",155,"55"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Homeless",5,"100"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Hispanic or Latino",5,"60"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","General Education Students",283,"57"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","General Education Students",381,"83"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Female",216,"78"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","Female",127,"74"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Female",146,"56"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","Economically Disadvantaged",213,"72"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","Economically Disadvantaged",61,"67"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","Economically Disadvantaged",120,"50"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra II","All Students",225,"74"
"000060000000","TIOGA County",2022,"Regents Common Core Geometry","All Students",301,"56"
"000060000000","TIOGA County",2022,"Regents Common Core Algebra I","All Students",449,"78"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Not Migrant",288,"78"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Parent Not in Armed Forces",288,"78"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","White",275,"79"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Small Group Total",5,"80"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","General Education",263,"81"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Students with Disabilities",25,"40"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","All Students",288,"78"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Non-English Language Learners",288,"78"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",131,"72"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",157,"83"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Female",138,"83"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Hispanic or Latino",8,"50"
"000060000000","TIOGA County",2021,"Regents Common Core Algebra I","Male",150,"73"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Not Migrant",683,"82"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Parent Not in Armed Forces",683,"82"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","Small Group Total",6,"100"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra I","White",650,"82"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Not Migrant",292,"89"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Parent Not in Armed Forces",292,"89"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","Small Group Total",5,"80"
"000060000000","TIOGA County",2019,"Regents Common Core Algebra II","White",287,"89"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Not Migrant",384,"81"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Parent Not in Armed Forces",384,"81"
"000060000000","TIOGA County",2019,"Regents Common Core Geometry","Students with Disabilities",10,"50"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra II","Female",216,"97"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","Homeless",9,"44"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","Hispanic or Latino",47,"62"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","General Education",735,"85"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Male",200,"69"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Not in Foster Care",385,"71"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Multiracial",25,"72"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Hispanic or Latino",17,"88"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Female",185,"74"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",269,"82"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Not Migrant",385,"71"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","White",312,"71"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",20,"90"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Small Group Total",11,"18"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","General Education",333,"78"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Students with Disabilities",52,"27"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","All Students",385,"71"
"000061000000","TOMPKINS County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",116,"47"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","Female",451,"81"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","English Language Learners",7,"57"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","Economically Disadvantaged",166,"65"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","Black or African American",30,"40"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","Asian or Native Hawaiian/Other Pacific Islander",52,"92"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","All Students",653,"84"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra II","Economically Disadvantaged",74,"95"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra II","Black or African American",6,"100"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra II","Asian or Native Hawaiian/Other Pacific Islander",34,"100"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra II","All Students",423,"97"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","Economically Disadvantaged",386,"59"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","Black or African American",70,"43"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",48,"90"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","American Indian or Alaska Native",7,"43"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","All Students",927,"75"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","White",499,"86"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra II","White",355,"98"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","Students with Disabilities",39,"51"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","Small Group Total",27,"85"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","Parent Not in Armed Forces",653,"84"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","Not Migrant",653,"84"
"000061000000","TOMPKINS County",2019,"Regents Common Core Geometry","Not in Foster Care",653,"84"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra II","Parent Not in Armed Forces",423,"97"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra II","Not Migrant",423,"97"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra II","Not in Foster Care",423,"97"
"000061000000","TOMPKINS County",2019,"Regents Common Core Algebra I","White",706,"78"
