"entity_cd","entity_name","year","subgroup_name","assessment_name","percent_proficient_2019"
"000065000000","WAYNE County",2019,"Not Economically Disadvantaged","MATH6",53.3
"000065000000","WAYNE County",2021,"Not Economically Disadvantaged","MATH6",40.2
"000065000000","WAYNE County",2018,"Not Economically Disadvantaged","MATH6",54.8
"000065000000","WAYNE County",2019,"Not Economically Disadvantaged","MATH7",51.4
"000065000000","WAYNE County",2018,"Not Economically Disadvantaged","MATH7",43.8
"000065000000","WAYNE County",2021,"Not Economically Disadvantaged","MATH7",39.9
"000065000000","WAYNE County",2022,"Not Economically Disadvantaged","MATH7",28.5
"000065000000","WAYNE County",2021,"Not Economically Disadvantaged","MATH7",39.9
"000065000000","WAYNE County",2022,"Not Economically Disadvantaged","MATH8",18.8
"000065000000","WAYNE County",2021,"Not Economically Disadvantaged","MATH8",16.1
"000065000000","WAYNE County",2018,"Not Economically Disadvantaged","MATH8",27.1
"000065000000","WAYNE County",2021,"Not Economically Disadvantaged","MATH8",16.1
"000065000000","WAYNE County",2019,"Not Economically Disadvantaged","MATH8",26.0
"000065000000","WAYNE County",2018,"Not Homeless","MATH3",43.1
"000065000000","WAYNE County",2021,"Not Homeless","MATH3",49.1
"000065000000","WAYNE County",2019,"Not Homeless","MATH3",41.5
"000065000000","WAYNE County",2022,"Not Homeless","MATH3",35.1
"000065000000","WAYNE County",2021,"Not Homeless","MATH3",49.1
"000065000000","WAYNE County",2021,"Not Homeless","MATH4",32.1
"000065000000","WAYNE County",2022,"Not Homeless","MATH4",31.0
"000065000000","WAYNE County",2019,"Not Homeless","MATH4",36.7
"000065000000","WAYNE County",2018,"Not Homeless","MATH4",39.0
"000065000000","WAYNE County",2021,"Not Homeless","MATH4",32.1
"000065000000","WAYNE County",2021,"Not Homeless","MATH5",30.8
"000065000000","WAYNE County",2018,"Not Homeless","MATH5",33.3
"000065000000","WAYNE County",2019,"Not Homeless","MATH5",35.1
"000065000000","WAYNE County",2021,"Not Homeless","MATH5",30.8
"000065000000","WAYNE County",2022,"Not Homeless","MATH5",23.0
"000065000000","WAYNE County",2021,"Not Homeless","MATH6",30.9
"000065000000","WAYNE County",2022,"Not Homeless","MATH6",33.7
"000065000000","WAYNE County",2018,"Not Homeless","MATH6",38.3
"000065000000","WAYNE County",2021,"Not Homeless","MATH6",30.9
"000065000000","WAYNE County",2019,"Not Homeless","MATH6",40.4
"000065000000","WAYNE County",2019,"Not Homeless","MATH7",35.6
"000065000000","WAYNE County",2021,"Not Homeless","MATH7",29.7
"000065000000","WAYNE County",2018,"Not Homeless","MATH7",31.5
"000065000000","WAYNE County",2022,"Not Homeless","MATH7",20.5
"000065000000","WAYNE County",2021,"Not Homeless","MATH7",29.7
"000065000000","WAYNE County",2022,"Not Homeless","MATH8",14.0
"000065000000","WAYNE County",2021,"Not Homeless","MATH8",12.6
"000065000000","WAYNE County",2019,"Not Homeless","MATH8",19.0
"000065000000","WAYNE County",2018,"Not Homeless","MATH8",21.1
"000065000000","WAYNE County",2021,"Not Homeless","MATH8",12.6
"000065000000","WAYNE County",2018,"Not Migrant","MATH3",42.4
"000065000000","WAYNE County",2019,"Not Migrant","MATH3",NULL
"000065000000","WAYNE County",2021,"Not Migrant","MATH3",48.8
"000065000000","WAYNE County",2022,"Not Migrant","MATH3",34.6
"000065000000","WAYNE County",2021,"Not Migrant","MATH3",48.8
"000065000000","WAYNE County",2022,"Not Migrant","MATH4",30.7
"000065000000","WAYNE County",2021,"Not Migrant","MATH4",NULL
"000065000000","WAYNE County",2018,"Not Migrant","MATH4",38.8
"000065000000","WAYNE County",2021,"Not Migrant","MATH4",NULL
"000065000000","WAYNE County",2019,"Not Migrant","MATH4",36.3
"000065000000","WAYNE County",2021,"Not Migrant","MATH5",30.9
"000065000000","WAYNE County",2018,"Not Migrant","MATH5",33.1
"000065000000","WAYNE County",2019,"Not Migrant","MATH5",35.0
"000065000000","WAYNE County",2022,"Not Migrant","MATH5",NULL
"000065000000","WAYNE County",2021,"Not Migrant","MATH5",30.9
"000065000000","WAYNE County",2022,"Not Migrant","MATH6",33.3
"000065000000","WAYNE County",2021,"Not Migrant","MATH6",30.8
"000065000000","WAYNE County",2018,"Not Migrant","MATH6",NULL
"000065000000","WAYNE County",2019,"Not Migrant","MATH6",39.9
"000065000000","WAYNE County",2021,"Not Migrant","MATH6",30.8
"000065000000","WAYNE County",2018,"Not Migrant","MATH7",NULL
"000065000000","WAYNE County",2021,"Not Migrant","MATH7",29.6
"000065000000","WAYNE County",2019,"Not Migrant","MATH7",NULL
"000065000000","WAYNE County",2021,"Not Migrant","MATH7",29.6
"000065000000","WAYNE County",2022,"Not Migrant","MATH7",20.3
"000065000000","WAYNE County",2022,"Not Migrant","MATH8",NULL
"000065000000","WAYNE County",2021,"Not Migrant","MATH8",NULL
"000065000000","WAYNE County",2019,"Not Migrant","MATH8",NULL
"000065000000","WAYNE County",2021,"Not Migrant","MATH8",NULL
"000065000000","WAYNE County",2018,"Not Migrant","MATH8",21.3
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH3",48.8
"000065000000","WAYNE County",2018,"Not in Foster Care","MATH3",42.3
"000065000000","WAYNE County",2019,"Not in Foster Care","MATH3",NULL
"000065000000","WAYNE County",2022,"Not in Foster Care","MATH3",NULL
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH3",48.8
"000065000000","WAYNE County",2022,"Not in Foster Care","MATH4",NULL
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH4",32.0
"000065000000","WAYNE County",2019,"Not in Foster Care","MATH4",36.3
"000065000000","WAYNE County",2018,"Not in Foster Care","MATH4",NULL
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH4",32.0
"000065000000","WAYNE County",2018,"Not in Foster Care","MATH5",32.7
"000065000000","WAYNE County",2019,"Not in Foster Care","MATH5",NULL
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH5",30.6
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH5",30.6
"000065000000","WAYNE County",2022,"Not in Foster Care","MATH5",NULL
"000065000000","WAYNE County",2022,"Not in Foster Care","MATH6",NULL
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH6",NULL
"000065000000","WAYNE County",2019,"Not in Foster Care","MATH6",39.7
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH6",NULL
"000065000000","WAYNE County",2018,"Not in Foster Care","MATH6",NULL
"000065000000","WAYNE County",2018,"Not in Foster Care","MATH7",31.0
"000065000000","WAYNE County",2019,"Not in Foster Care","MATH7",35.1
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH7",NULL
"000065000000","WAYNE County",2022,"Not in Foster Care","MATH7",20.2
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH7",NULL
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH8",NULL
"000065000000","WAYNE County",2022,"Not in Foster Care","MATH8",NULL
"000065000000","WAYNE County",2019,"Not in Foster Care","MATH8",18.8
"000065000000","WAYNE County",2021,"Not in Foster Care","MATH8",NULL
"000065000000","WAYNE County",2018,"Not in Foster Care","MATH8",21.2
"000065000000","WAYNE County",2019,"Parent Not in Armed Forces","MATH3",NULL
"000065000000","WAYNE County",2018,"Parent Not in Armed Forces","MATH3",NULL
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH3",NULL
"000065000000","WAYNE County",2022,"Parent Not in Armed Forces","MATH3",34.7
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH3",NULL
"000065000000","WAYNE County",2022,"Parent Not in Armed Forces","MATH4",NULL
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH4",NULL
"000065000000","WAYNE County",2018,"Parent Not in Armed Forces","MATH4",38.6
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH4",NULL
"000065000000","WAYNE County",2019,"Parent Not in Armed Forces","MATH4",NULL
"000065000000","WAYNE County",2019,"Parent Not in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2018,"Parent Not in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2022,"Parent Not in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2022,"Parent Not in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2018,"Parent Not in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2019,"Parent Not in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2019,"Parent Not in Armed Forces","MATH7",NULL
"000065000000","WAYNE County",2018,"Parent Not in Armed Forces","MATH7",31.0
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH7",29.6
"000065000000","WAYNE County",2022,"Parent Not in Armed Forces","MATH7",NULL
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH7",29.6
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH8",NULL
"000065000000","WAYNE County",2022,"Parent Not in Armed Forces","MATH8",13.9
"000065000000","WAYNE County",2019,"Parent Not in Armed Forces","MATH8",18.8
"000065000000","WAYNE County",2021,"Parent Not in Armed Forces","MATH8",NULL
"000065000000","WAYNE County",2018,"Parent Not in Armed Forces","MATH8",NULL
"000065000000","WAYNE County",2018,"Parent in Armed Forces","MATH3",NULL
"000065000000","WAYNE County",2019,"Parent in Armed Forces","MATH3",NULL
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH3",NULL
"000065000000","WAYNE County",2022,"Parent in Armed Forces","MATH3",28.6
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH3",NULL
"000065000000","WAYNE County",2022,"Parent in Armed Forces","MATH4",NULL
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH4",NULL
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH4",NULL
"000065000000","WAYNE County",2019,"Parent in Armed Forces","MATH4",NULL
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2019,"Parent in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2018,"Parent in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2022,"Parent in Armed Forces","MATH5",NULL
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2022,"Parent in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2018,"Parent in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2019,"Parent in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH6",NULL
"000065000000","WAYNE County",2019,"Parent in Armed Forces","MATH7",NULL
"000065000000","WAYNE County",2022,"Parent in Armed Forces","MATH7",NULL
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH8",NULL
"000065000000","WAYNE County",2021,"Parent in Armed Forces","MATH8",NULL
"000065000000","WAYNE County",2018,"Parent in Armed Forces","MATH8",NULL
"000065000000","WAYNE County",2018,"Small Group Total","MATH3",60.0
"000065000000","WAYNE County",2021,"Small Group Total","MATH3",25.9
"000065000000","WAYNE County",2019,"Small Group Total","MATH3",83.3
"000065000000","WAYNE County",2021,"Small Group Total","MATH3",25.9
"000065000000","WAYNE County",2022,"Small Group Total","MATH3",25.8
"000065000000","WAYNE County",2021,"Small Group Total","MATH4",9.7
"000065000000","WAYNE County",2018,"Small Group Total","MATH4",36.4
"000065000000","WAYNE County",2019,"Small Group Total","MATH4",33.3
"000065000000","WAYNE County",2021,"Small Group Total","MATH4",9.7
"000065000000","WAYNE County",2019,"Small Group Total","MATH5",33.3
"000065000000","WAYNE County",2018,"Small Group Total","MATH5",71.4
"000065000000","WAYNE County",2021,"Small Group Total","MATH5",12.0
"000065000000","WAYNE County",2022,"Small Group Total","MATH5",50.0
"000065000000","WAYNE County",2021,"Small Group Total","MATH5",12.0
"000065000000","WAYNE County",2021,"Small Group Total","MATH6",24.1
"000065000000","WAYNE County",2022,"Small Group Total","MATH6",40.0
"000065000000","WAYNE County",2018,"Small Group Total","MATH6",48.1
"000065000000","WAYNE County",2021,"Small Group Total","MATH6",24.1
"000065000000","WAYNE County",2019,"Small Group Total","MATH6",85.7
"000065000000","WAYNE County",2018,"Small Group Total","MATH7",25.0
"000065000000","WAYNE County",2019,"Small Group Total","MATH7",30.0
"000065000000","WAYNE County",2022,"Small Group Total","MATH7",25.0
"000065000000","WAYNE County",2021,"Small Group Total","MATH8",3.6
"000065000000","WAYNE County",2022,"Small Group Total","MATH8",22.2
"000065000000","WAYNE County",2021,"Small Group Total","MATH8",3.6
"000065000000","WAYNE County",2018,"Small Group Total","MATH8",37.5
"000065000000","WAYNE County",2018,"Students with Disabilities","MATH3",7.2
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH3",9.6
"000065000000","WAYNE County",2019,"Students with Disabilities","MATH3",8.7
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH3",9.6
"000065000000","WAYNE County",2022,"Students with Disabilities","MATH3",9.0
"000065000000","WAYNE County",2022,"Students with Disabilities","MATH4",6.2
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH4",7.6
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH4",7.6
"000065000000","WAYNE County",2018,"Students with Disabilities","MATH4",7.0
"000065000000","WAYNE County",2019,"Students with Disabilities","MATH4",7.1
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH5",7.6
"000065000000","WAYNE County",2018,"Students with Disabilities","MATH5",6.8
"000065000000","WAYNE County",2019,"Students with Disabilities","MATH5",5.0
"000065000000","WAYNE County",2022,"Students with Disabilities","MATH5",5.8
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH5",7.6
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH6",4.5
"000065000000","WAYNE County",2022,"Students with Disabilities","MATH6",5.2
"000065000000","WAYNE County",2018,"Students with Disabilities","MATH6",5.4
"000065000000","WAYNE County",2019,"Students with Disabilities","MATH6",13.1
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH6",4.5
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH7",3.2
"000065000000","WAYNE County",2019,"Students with Disabilities","MATH7",3.3
"000065000000","WAYNE County",2018,"Students with Disabilities","MATH7",1.8
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH7",3.2
"000065000000","WAYNE County",2022,"Students with Disabilities","MATH7",1.7
"000065000000","WAYNE County",2022,"Students with Disabilities","MATH8",4.0
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH8",1.1
"000065000000","WAYNE County",2018,"Students with Disabilities","MATH8",3.3
"000065000000","WAYNE County",2021,"Students with Disabilities","MATH8",1.1
"000065000000","WAYNE County",2019,"Students with Disabilities","MATH8",2.7
"000065000000","WAYNE County",2018,"White","MATH3",46.3
"000065000000","WAYNE County",2019,"White","MATH3",44.7
"000065000000","WAYNE County",2021,"White","MATH3",52.3
"000065000000","WAYNE County",2022,"White","MATH3",36.7
"000065000000","WAYNE County",2021,"White","MATH3",52.3
"000065000000","WAYNE County",2021,"White","MATH4",34.1
"000065000000","WAYNE County",2022,"White","MATH4",32.6
"000065000000","WAYNE County",2019,"White","MATH4",39.5
"000065000000","WAYNE County",2021,"White","MATH4",34.1
"000065000000","WAYNE County",2018,"White","MATH4",42.5
"000065000000","WAYNE County",2018,"White","MATH5",36.0
"000065000000","WAYNE County",2021,"White","MATH5",33.9
"000065000000","WAYNE County",2019,"White","MATH5",38.0
"000065000000","WAYNE County",2022,"White","MATH5",23.7
"000065000000","WAYNE County",2021,"White","MATH5",33.9
"000065000000","WAYNE County",2021,"White","MATH6",31.8
"000065000000","WAYNE County",2022,"White","MATH6",36.1
"000065000000","WAYNE County",2021,"White","MATH6",31.8
"000065000000","WAYNE County",2018,"White","MATH6",40.0
"000065000000","WAYNE County",2019,"White","MATH6",43.0
"000065000000","WAYNE County",2019,"White","MATH7",37.8
"000065000000","WAYNE County",2021,"White","MATH7",32.7
"000065000000","WAYNE County",2018,"White","MATH7",34.7
"000065000000","WAYNE County",2022,"White","MATH7",22.5
"000065000000","WAYNE County",2021,"White","MATH7",32.7
"000065000000","WAYNE County",2022,"White","MATH8",16.2
"000065000000","WAYNE County",2021,"White","MATH8",12.5
"000065000000","WAYNE County",2019,"White","MATH8",21.1
"000065000000","WAYNE County",2018,"White","MATH8",23.1
"000065000000","WAYNE County",2021,"White","MATH8",12.5
"000066000000","WESTCHESTER County",2022,"All Students","Combined6Math",NULL
"000066000000","WESTCHESTER County",2021,"All Students","MATH3",62.6
"000066000000","WESTCHESTER County",2022,"All Students","MATH3",57.3
"000066000000","WESTCHESTER County",2021,"All Students","MATH3",62.6
"000066000000","WESTCHESTER County",2018,"All Students","MATH3",59.7
"000066000000","WESTCHESTER County",2019,"All Students","MATH3",61.6
"000066000000","WESTCHESTER County",2018,"All Students","MATH4",55.9
"000066000000","WESTCHESTER County",2021,"All Students","MATH4",59.0
"000066000000","WESTCHESTER County",2019,"All Students","MATH4",58.5
"000066000000","WESTCHESTER County",2022,"All Students","MATH4",55.1
"000066000000","WESTCHESTER County",2021,"All Students","MATH4",59.0
"000066000000","WESTCHESTER County",2022,"All Students","MATH5",48.5
"000066000000","WESTCHESTER County",2021,"All Students","MATH5",54.7
"000066000000","WESTCHESTER County",2019,"All Students","MATH5",54.1
"000066000000","WESTCHESTER County",2021,"All Students","MATH5",54.7
"000066000000","WESTCHESTER County",2018,"All Students","MATH5",52.9
"000066000000","WESTCHESTER County",2018,"All Students","MATH6",55.2
"000066000000","WESTCHESTER County",2021,"All Students","MATH6",51.9
"000066000000","WESTCHESTER County",2019,"All Students","MATH6",56.3
"000066000000","WESTCHESTER County",2021,"All Students","MATH6",51.9
"000066000000","WESTCHESTER County",2022,"All Students","MATH6",52.0
"000066000000","WESTCHESTER County",2022,"All Students","MATH7",45.2
"000066000000","WESTCHESTER County",2021,"All Students","MATH7",53.0
"000066000000","WESTCHESTER County",2018,"All Students","MATH7",49.3
"000066000000","WESTCHESTER County",2019,"All Students","MATH7",53.1
"000066000000","WESTCHESTER County",2021,"All Students","MATH7",53.0
"000066000000","WESTCHESTER County",2021,"All Students","MATH8",42.0
"000066000000","WESTCHESTER County",2018,"All Students","MATH8",39.1
"000066000000","WESTCHESTER County",2019,"All Students","MATH8",44.4
"000066000000","WESTCHESTER County",2021,"All Students","MATH8",42.0
"000066000000","WESTCHESTER County",2022,"All Students","MATH8",40.2
"000066000000","WESTCHESTER County",2022,"All Students","RegentsMath6",NULL
"000066000000","WESTCHESTER County",2022,"American Indian or Alaska Native","MATH3",47.1
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH3",77.8
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH3",77.8
"000066000000","WESTCHESTER County",2018,"American Indian or Alaska Native","MATH3",60.0
"000066000000","WESTCHESTER County",2019,"American Indian or Alaska Native","MATH3",57.1
"000066000000","WESTCHESTER County",2018,"American Indian or Alaska Native","MATH4",66.7
"000066000000","WESTCHESTER County",2019,"American Indian or Alaska Native","MATH4",50.0
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH4",62.5
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH4",62.5
"000066000000","WESTCHESTER County",2022,"American Indian or Alaska Native","MATH4",38.5
"000066000000","WESTCHESTER County",2022,"American Indian or Alaska Native","MATH5",50.0
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH5",37.5
"000066000000","WESTCHESTER County",2018,"American Indian or Alaska Native","MATH5",37.5
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH5",37.5
"000066000000","WESTCHESTER County",2019,"American Indian or Alaska Native","MATH5",30.8
"000066000000","WESTCHESTER County",2018,"American Indian or Alaska Native","MATH6",11.1
"000066000000","WESTCHESTER County",2019,"American Indian or Alaska Native","MATH6",44.4
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH6",83.3
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH6",83.3
"000066000000","WESTCHESTER County",2022,"American Indian or Alaska Native","MATH6",26.3
"000066000000","WESTCHESTER County",2022,"American Indian or Alaska Native","MATH7",60.0
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH7",14.3
"000066000000","WESTCHESTER County",2018,"American Indian or Alaska Native","MATH7",37.5
"000066000000","WESTCHESTER County",2019,"American Indian or Alaska Native","MATH7",27.3
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH7",14.3
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH8",33.3
"000066000000","WESTCHESTER County",2018,"American Indian or Alaska Native","MATH8",10.0
"000066000000","WESTCHESTER County",2019,"American Indian or Alaska Native","MATH8",33.3
"000066000000","WESTCHESTER County",2021,"American Indian or Alaska Native","MATH8",33.3
"000066000000","WESTCHESTER County",2022,"American Indian or Alaska Native","MATH8",42.9
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH3",86.4
"000066000000","WESTCHESTER County",2022,"Asian or Native Hawaiian/Other Pacific Islander","MATH3",81.3
"000066000000","WESTCHESTER County",2019,"Asian or Native Hawaiian/Other Pacific Islander","MATH3",89.9
"000066000000","WESTCHESTER County",2018,"Asian or Native Hawaiian/Other Pacific Islander","MATH3",85.3
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH3",86.4
"000066000000","WESTCHESTER County",2018,"Asian or Native Hawaiian/Other Pacific Islander","MATH4",84.2
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH4",83.2
"000066000000","WESTCHESTER County",2019,"Asian or Native Hawaiian/Other Pacific Islander","MATH4",85.7
"000066000000","WESTCHESTER County",2022,"Asian or Native Hawaiian/Other Pacific Islander","MATH4",82.6
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH4",83.2
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH5",82.4
"000066000000","WESTCHESTER County",2022,"Asian or Native Hawaiian/Other Pacific Islander","MATH5",78.8
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH5",82.4
"000066000000","WESTCHESTER County",2019,"Asian or Native Hawaiian/Other Pacific Islander","MATH5",82.6
"000066000000","WESTCHESTER County",2018,"Asian or Native Hawaiian/Other Pacific Islander","MATH5",81.5
"000066000000","WESTCHESTER County",2019,"Asian or Native Hawaiian/Other Pacific Islander","MATH6",82.9
"000066000000","WESTCHESTER County",2018,"Asian or Native Hawaiian/Other Pacific Islander","MATH6",84.0
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH6",81.3
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH6",81.3
"000066000000","WESTCHESTER County",2022,"Asian or Native Hawaiian/Other Pacific Islander","MATH6",83.2
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH7",81.5
"000066000000","WESTCHESTER County",2022,"Asian or Native Hawaiian/Other Pacific Islander","MATH7",79.0
"000066000000","WESTCHESTER County",2019,"Asian or Native Hawaiian/Other Pacific Islander","MATH7",82.2
"000066000000","WESTCHESTER County",2018,"Asian or Native Hawaiian/Other Pacific Islander","MATH7",76.4
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH7",81.5
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",74.6
"000066000000","WESTCHESTER County",2019,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",77.0
"000066000000","WESTCHESTER County",2018,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",71.3
"000066000000","WESTCHESTER County",2022,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",76.1
"000066000000","WESTCHESTER County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",74.6
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH3",38.0
"000066000000","WESTCHESTER County",2022,"Black or African American","MATH3",35.8
"000066000000","WESTCHESTER County",2019,"Black or African American","MATH3",36.7
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH3",38.0
"000066000000","WESTCHESTER County",2018,"Black or African American","MATH3",36.8
"000066000000","WESTCHESTER County",2018,"Black or African American","MATH4",32.1
"000066000000","WESTCHESTER County",2019,"Black or African American","MATH4",34.4
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH4",29.3
"000066000000","WESTCHESTER County",2022,"Black or African American","MATH4",29.4
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH4",29.3
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH5",25.1
"000066000000","WESTCHESTER County",2022,"Black or African American","MATH5",23.8
"000066000000","WESTCHESTER County",2019,"Black or African American","MATH5",31.7
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH5",25.1
"000066000000","WESTCHESTER County",2018,"Black or African American","MATH5",26.2
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH6",24.6
"000066000000","WESTCHESTER County",2018,"Black or African American","MATH6",28.8
"000066000000","WESTCHESTER County",2019,"Black or African American","MATH6",33.2
"000066000000","WESTCHESTER County",2022,"Black or African American","MATH6",26.7
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH6",24.6
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH7",21.9
"000066000000","WESTCHESTER County",2022,"Black or African American","MATH7",19.9
"000066000000","WESTCHESTER County",2018,"Black or African American","MATH7",19.3
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH7",21.9
"000066000000","WESTCHESTER County",2019,"Black or African American","MATH7",25.7
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH8",19.3
"000066000000","WESTCHESTER County",2018,"Black or African American","MATH8",12.6
"000066000000","WESTCHESTER County",2019,"Black or African American","MATH8",14.9
"000066000000","WESTCHESTER County",2021,"Black or African American","MATH8",19.3
"000066000000","WESTCHESTER County",2022,"Black or African American","MATH8",15.2
"000066000000","WESTCHESTER County",2021,"Economically Disadvantaged","MATH3",32.6
"000066000000","WESTCHESTER County",2022,"Economically Disadvantaged","MATH3",31.8
"000066000000","WESTCHESTER County",2018,"Economically Disadvantaged","MATH3",36.4
"000066000000","WESTCHESTER County",2019,"Economically Disadvantaged","MATH3",38.0
"000066000000","WESTCHESTER County",2021,"Economically Disadvantaged","MATH3",32.6
"000066000000","WESTCHESTER County",2021,"Economically Disadvantaged","MATH4",27.1
"000066000000","WESTCHESTER County",2018,"Economically Disadvantaged","MATH4",30.5
"000066000000","WESTCHESTER County",2019,"Economically Disadvantaged","MATH4",34.0
"000066000000","WESTCHESTER County",2022,"Economically Disadvantaged","MATH4",27.2
"000066000000","WESTCHESTER County",2021,"Economically Disadvantaged","MATH4",27.1
"000066000000","WESTCHESTER County",2022,"Economically Disadvantaged","MATH5",21.4
"000066000000","WESTCHESTER County",2021,"Economically Disadvantaged","MATH5",25.6
"000066000000","WESTCHESTER County",2019,"Economically Disadvantaged","MATH5",29.3
"000066000000","WESTCHESTER County",2018,"Economically Disadvantaged","MATH5",27.2
"000066000000","WESTCHESTER County",2021,"Economically Disadvantaged","MATH5",25.6
"000066000000","WESTCHESTER County",2021,"Economically Disadvantaged","MATH6",25.4
"000066000000","WESTCHESTER County",2018,"Economically Disadvantaged","MATH6",30.5
